#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
93651302.6052, -0.135595339305, -331.037619721, -0.500719866412, -308.596854445
93849699.3988, -0.135192436921, -337.37363726, -0.447729659331, -314.923923324
94048096.1924, -0.134826640082, -343.815272477, -0.408783002318, -321.357250578
94246492.986, -0.134530795297, -350.101395393, -0.384057244244, -327.636515827
94444889.7796, -0.134287206762, -356.200366556, -0.368204759689, -333.729746869
94643286.5731, -0.134079198024, -362.138716491, -0.357634029212, -339.663132242
94841683.3667, -0.133896442825, -367.948480139, -0.350388798292, -345.468490001
95040080.1603, -0.133733256786, -373.654155636, -0.345490016667, -351.170197225
95238476.9539, -0.133587262741, -379.271140639, -0.342590417881, -356.783600249
95436873.7475, -0.133459305461, -384.810999175, -0.341920225291, -362.320280784
95635270.5411, -0.133354928881, -390.30425431, -0.34449668826, -367.81088175
95833667.3347, -0.133286505068, -395.88327097, -0.352305061115, -373.388040175
96032064.1283, -0.133261582657, -402.01099356, -0.365718378012, -379.514883527
96230460.9218, -0.133226329002, -409.622679044, -0.373993102728, -387.125530388
96428857.7154, -0.133108871193, -419.131212827, -0.366299454234, -396.631275803
96627254.509, -0.132957945684, -429.79256412, -0.353404876772, -407.289099247
96825651.3026, -0.132822186698, -440.960244468, -0.343401980689, -418.453573309
97024048.0962, -0.132707470426, -452.466634125, -0.336621028377, -429.957219672
97222444.8898, -0.132609288362, -464.347435591, -0.331972579055, -441.835649571
97420841.6834, -0.132523606116, -476.68198213, -0.328650349584, -454.168111204
97619238.477, -0.132447854925, -489.530630704, -0.326176099262, -467.014906713
97817635.2705, -0.132380464319, -502.888435528, -0.324270201368, -480.371056589
98016032.0641, -0.132320445214, -516.613758237, -0.322762284666, -494.094901152
98214428.8577, -0.132267129769, -530.302026509, -0.321540055204, -507.781853663
98412825.6513, -0.132220011141, -543.095576676, -0.320519529523, -520.574239495
98611222.4449, -0.132178689247, -553.53634282, -0.31963608258, -531.013984051
98809619.2385, -0.132143203988, -559.855835563, -0.318905497106, -537.332598756
99008016.0321, -0.132114719789, -560.91022061, -0.31853943853, -538.386274601
99206412.8257, -0.132093688372, -556.528957391, -0.318606809491, -534.004481136
99404809.6192, -0.132078832035, -547.459538086, -0.318874301589, -524.93468298
99603206.4128, -0.132069699092, -535.37226712, -0.319265046, -512.847174725
99801603.2064, -0.13206656741, -521.92261982, -0.31982953971, -499.397437737
100000000, -0.13206988177, -508.185526449, -0.320644866531, -485.660411988


#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
1000000, -0.188508743826, -22.6554766054, -23.10805561, -1.26917057466
1198396.79359, -0.185677535737, -22.7739981243, -22.5838835058, -1.33433791671
1396793.58717, -0.182216857376, -22.8995280514, -21.1942962857, -1.39381444289
1595190.38076, -0.179234476314, -23.0156480234, -19.0902508577, -1.45240589422
1793587.17435, -0.177849174382, -23.1051803861, -16.8993882537, -1.51545979876
1991983.96794, -0.178849054788, -23.1557740518, -15.0040197035, -1.58669135209
2190380.76152, -0.182462843829, -23.1640739154, -13.52062632, -1.6663721861
2388777.55511, -0.18821740293, -23.1379237796, -12.4569177105, -1.75075642433
2587174.3487, -0.194883601704, -23.0961652538, -11.7899814695, -1.83308329991
2785571.14228, -0.20062023185, -23.0652696371, -11.4923989157, -1.9057912727
2983967.93587, -0.203472593376, -23.0722980039, -11.5368385798, -1.96311406823
3182364.72946, -0.20218464544, -23.1355136552, -11.8865690685, -2.00318535538
3380761.52305, -0.196884169319, -23.2566596438, -12.4663264707, -2.02900980196
3579158.31663, -0.189092954568, -23.4194169418, -13.1067444313, -2.04794893463
3777555.11022, -0.181033437933, -23.5950106532, -13.5032470661, -2.06968443068
3975951.90381, -0.174777845202, -23.751437556, -13.3486841345, -2.10306700973
4174348.69739, -0.171732737345, -23.8617878681, -12.6425647712, -2.15282160796
4372745.49098, -0.172509205983, -23.9094876853, -11.6947379683, -2.2174215743
4571142.28457, -0.176966361765, -23.8907278355, -10.8137259075, -2.28912657502
4769539.07816, -0.184249139557, -23.8150433056, -10.1671386749, -2.35621928356
4967935.87174, -0.192802317254, -23.704314772, -9.82245538921, -2.40651624893
5166332.66533, -0.200506182908, -23.5894191774, -9.8060908148, -2.43090164292
5364729.45892, -0.205146687542, -23.503476183, -10.1362574879, -2.42593508497
5563126.25251, -0.20524333933, -23.4721773613, -10.8340079765, -2.39504280988
5761523.04609, -0.20080993395, -23.5047542882, -11.9128168954, -2.34806364523
5959919.83968, -0.193414880386, -23.5907142167, -13.3238910521, -2.29904425602
6158316.63327, -0.185422874668, -23.7045320809, -14.7993045862, -2.26248086044
6356713.42685, -0.179007987865, -23.8152455208, -15.6649003787, -2.24888172451
6555110.22044, -0.175548342975, -23.8957655604, -15.3444349448, -2.26125638522
6753507.01403, -0.175503660512, -23.9288167701, -14.2650052927, -2.29414862196
6951903.80762, -0.178543732545, -23.9093264104, -13.1692954845, -2.33572730145
7150300.6012, -0.183723849333, -23.8442604028, -12.4118180799, -2.37193710258
7348697.39479, -0.18966739755, -23.7505528465, -12.0923861943, -2.39095063105
7547094.18838, -0.19482963379, -23.6511266244, -12.2417330318, -2.38648101118
7745490.98196, -0.197902989661, -23.5690492409, -12.9000221192, -2.35927528341
7943887.77555, -0.198272012671, -23.5209481417, -14.1540411716, -2.31666093042
8142284.56914, -0.196257261641, -23.5121625423, -16.1812449734, -2.27028868677
8340681.36273, -0.192935449106, -23.5360896586, -19.3625272018, -2.23252255296
8539078.15631, -0.189621834108, -23.5780967916, -24.6961669181, -2.21246811833
8737474.9499, -0.187336097098, -23.621856943, -34.2741372044, -2.21311304189
8935871.74349, -0.186506038083, -23.6551807904, -28.122945344, -2.23086938977
9134268.53707, -0.186947320648, -23.6734466689, -23.2983260925, -2.25775193361
9332665.33066, -0.188036044369, -23.6801035701, -21.2960912612, -2.28515252799
9531062.12425, -0.188992226508, -23.6845195559, -20.8388870988, -2.30756285167
9729458.91784, -0.189207715389, -23.6978808943, -21.5103363645, -2.32484760854
9927855.71142, -0.18851956642, -23.7283905833, -22.8110192377, -2.3423180676
10126252.505, -0.187299262095, -23.7775553867, -23.0085446066, -2.36852751612
10324649.2986, -0.186290580524, -23.8391992586, -20.715003951, -2.41142564278
10523046.0922, -0.186274052713, -23.9016551085, -17.8063852102, -2.47428563049
10721442.8858, -0.187729680304, -23.9520873324, -15.4817966533, -2.55322903153
10919839.6794, -0.190629174703, -23.9811795046, -13.8696683838, -2.63763021994
11118236.4729, -0.194389684099, -23.9867131903, -12.8988737316, -2.71330075438
11316633.2665, -0.197974517202, -23.9751865024, -12.514642371, -2.76712023172
11515030.0601, -0.200144714818, -23.9609784508, -12.7177101895, -2.79149750664
11713426.8537, -0.199867782493, -23.9627731604, -13.5855206004, -2.78750045898
11911823.6473, -0.196794166085, -23.9976219954, -15.3114667274, -2.76593086733
12110220.4409, -0.19155548664, -24.0744016226, -18.2517749799, -2.74570118583
12308617.2345, -0.185627408196, -24.1895932501, -22.1903760939, -2.74902751075
12507014.0281, -0.18077343255, -24.3276657192, -21.2415458246, -2.79400033022
12705410.8216, -0.178405406077, -24.4658111532, -16.7472858041, -2.88709630657
12903807.6152, -0.179198818853, -24.5805334591, -13.5077745835, -3.01945399139
13102204.4088, -0.183030738811, -24.6534631364, -11.4097164968, -3.16916043202
13300601.2024, -0.189100484582, -24.6751749443, -10.1032962277, -3.30817427253
13498997.996, -0.196095068625, -24.6470257238, -9.3906459802, -3.41028781729
13697394.7896, -0.202376681529, -24.5812869396, -9.1767207263, -3.45732734813
13895791.5832, -0.206269086725, -24.4993908472, -9.44141330542, -3.44285190525
14094188.3768, -0.206517251308, -24.4276971948, -10.2359908364, -3.37377050775
14292585.1703, -0.202835236493, -24.3906706518, -11.701502181, -3.27005580129
14490981.9639, -0.196217629832, -24.4030901794, -14.1162351114, -3.16179940628
14689378.7575, -0.188669828729, -24.464731267, -17.8880501816, -3.08245155668
14887775.5511, -0.182412507301, -24.5605519586, -21.458670101, -3.05857183125
15086172.3447, -0.179060658004, -24.6662640478, -18.4512513345, -3.09979265452
15284569.1383, -0.179227844147, -24.75613194, -14.5753839019, -3.1947585725
15482965.9319, -0.182585667297, -24.8096152683, -12.0805111526, -3.31583075751
15681362.7255, -0.188138065087, -24.8153499645, -10.5784738241, -3.429421089
15879759.519, -0.194509615246, -24.7726375344, -9.77702824069, -3.50620427724
16078156.3126, -0.200202828089, -24.6910461477, -9.53113467747, -3.52774074241
16276553.1062, -0.203876580534, -24.588342109, -9.79355782336, -3.48931911035
16474949.8998, -0.204681971734, -24.4866045578, -10.5970507516, -3.40009266487
16673346.6934, -0.202576146432, -24.406691402, -12.0651984416, -3.28103348932
16871743.487, -0.198412418129, -24.3623400025, -14.4692256473, -3.16033313261
17070140.2806, -0.193646648614, -24.3562605064, -18.411321062, -3.06599102494
17268537.0741, -0.189756593652, -24.3802226209, -24.986840688, -3.0170868052
17466933.8677, -0.187701385565, -24.4190933099, -24.7498671725, -3.01749071647
17665330.6613, -0.18769047098, -24.4567121704, -19.0991666232, -3.05569800653
17863727.4549, -0.189280035143, -24.4810713554, -16.0194652367, -3.11097978583
18062124.2485, -0.191650473644, -24.487294005, -14.388063112, -3.16225127311
18260521.0421, -0.193924815314, -24.4780787551, -13.6441462904, -3.19545396119
18458917.8357, -0.195452650687, -24.4618988082, -13.5091075107, -3.2072483413
18657314.6293, -0.196008041722, -24.4495367396, -13.7690789641, -3.20473510193
18855711.4228, -0.195837858152, -24.4499227773, -14.1489267239, -3.20172361621
19054108.2164, -0.19551652943, -24.4666963293, -14.2846589625, -3.21255973903
19252505.01, -0.195651100621, -24.4969099347, -13.9375337597, -3.24549212069
19450901.8036, -0.196576093707, -24.5324669774, -13.2441261634, -3.29842668361
19649298.5972, -0.198183202585, -24.5636325415, -12.5496102193, -3.35927454352
19847695.3908, -0.199942882557, -24.583148424, -12.128888835, -3.41076230968
20046092.1844, -0.201086046818, -24.589498799, -12.1492236848, -3.43740334401
20244488.978, -0.20088440601, -24.5883380363, -12.7526503868, -3.43196466808
20442885.7715, -0.198965620639, -24.5915345513, -14.1535172083, -3.39967618631
20641282.5651, -0.195568209272, -24.6137201077, -16.7807884716, -3.3590767762
20839679.3587, -0.191593316762, -24.667022351, -21.4328652713, -3.33833277936
21038076.1523, -0.188345066835, -24.7557963203, -23.8594382145, -3.36635250953
21236472.9459, -0.187031517758, -24.8737867166, -17.9144606206, -3.46069910339
21434869.7395, -0.188290482791, -25.0052278956, -13.7250954693, -3.61815596397
21633266.5331, -0.191986799093, -25.1292962383, -11.1503156928, -3.81404139178
21831663.3267, -0.197311402654, -25.2258105618, -9.56072076954, -4.01065845085
22030060.1202, -0.203038384168, -25.2801955055, -8.65052288163, -4.16926847802
22228456.9138, -0.2078003628, -25.2868092054, -8.27415991836, -4.25985342123
22426853.7074, -0.210346063455, -25.2505568032, -8.38559567823, -4.26689238726
22625250.501, -0.209818711538, -25.1867503524, -9.02749357182, -4.19231579735
22823647.2946, -0.206072366363, -25.118743079, -10.3590799748, -4.05686786403
23022044.0882, -0.199920464953, -25.0727333072, -12.7659170345, -3.8992063579
23220440.8818, -0.193078363653, -25.0701287124, -17.3324591973, -3.76979833529
23418837.6754, -0.187629883083, -25.1199524403, -30.716459764, -3.71678279198
23617234.4689, -0.185208590635, -25.2151279706, -21.3331687514, -3.76671729348
23815631.2625, -0.186394873456, -25.3348897786, -14.4251705374, -3.91153885003
24014028.0561, -0.190663152082, -25.4518452817, -11.1273250743, -4.11213108196
24212424.8497, -0.196757392112, -25.539941565, -9.2719113995, -4.31546924263
24410821.6433, -0.203157180535, -25.5804400177, -8.24647483633, -4.47278329059
24609218.4369, -0.20842579946, -25.5651556928, -7.80087275428, -4.55048439646
24807615.2305, -0.211434345744, -25.4974939928, -7.83677574377, -4.53407588765
25006012.024, -0.211542940506, -25.3917800979, -8.35075860709, -4.42857150193
25204408.8176, -0.208781099838, -25.2707361666, -9.4241514825, -4.25756664215
25402805.6112, -0.203956819376, -25.160627927, -11.239611036, -4.06037339144
25601202.4048, -0.198528997513, -25.0843193634, -14.1063460961, -3.88467895476
25799599.1984, -0.194143427862, -25.054238495, -18.1206330387, -3.77314595097
25997995.992, -0.191998908536, -25.0685843355, -19.5764923547, -3.74772469109
26196392.7856, -0.192421056946, -25.1130113838, -16.1121193205, -3.8011258771
26394789.5792, -0.194882491152, -25.1668421075, -13.153544932, -3.90215668943
26593186.3727, -0.198362770126, -25.2105076923, -11.3366353473, -4.01096169932
26791583.1663, -0.201777118796, -25.2312206023, -10.329287311, -4.0941749072
26989979.9599, -0.204296632716, -25.2256374651, -9.89868752311, -4.13374322791
27188376.7535, -0.205525253448, -25.1995763775, -9.89666823011, -4.12911373971
27386773.5471, -0.205548330691, -25.1652579316, -10.197301105, -4.09458848017
27585170.3407, -0.204847845027, -25.1367203831, -10.640925102, -4.05302536474
27783567.1343, -0.204078559667, -25.1246114197, -11.0138302711, -4.02684417963
27981963.9279, -0.203765331804, -25.1322500538, -11.1314778031, -4.02880920328
28180360.7214, -0.204061474089, -25.1547708317, -10.9899919647, -4.05674323424
28378757.515, -0.204696099715, -25.181832307, -10.7736811034, -4.09525867034
28577154.3086, -0.205124264849, -25.2026250444, -10.7077538754, -4.12363232831
28775551.1022, -0.204789770189, -25.2110512451, -10.9659669086, -4.1257906781
28973947.8958, -0.203394761944, -25.2092263735, -11.670194004, -4.09848809526
29172344.6894, -0.201098871469, -25.2081192607, -12.8747352137, -4.05541899491
29370741.483, -0.198573133981, -25.224705049, -14.3508801252, -4.02566709709
29569138.2766, -0.1968265498, -25.2758430037, -15.0078494961, -4.04492575638
29767535.0701, -0.196800816245, -25.3707157363, -13.7208524928, -4.14029936651
29965931.8637, -0.198913038743, -25.5053070833, -11.5523765954, -4.31530410353
30164328.6573, -0.202832277822, -25.6620453906, -9.66850957941, -4.54496049975
30362725.4509, -0.207617016297, -25.8148175358, -8.33450908262, -4.7845191934
30561122.2445, -0.2120670207, -25.9365807695, -7.51453650812, -4.98501213619
30759519.0381, -0.215058903327, -26.0063881242, -7.14486449829, -5.10654905607
30957915.8317, -0.215764713807, -26.0143112419, -7.20186016224, -5.12603174488
31156312.6253, -0.213797357216, -25.964264737, -7.72547669102, -5.04113142459
31354709.4188, -0.209359045367, -25.8748782608, -8.84658078937, -4.8730560806
31553106.2124, -0.20338445201, -25.7775875374, -10.8428060107, -4.66793634113
31751503.006, -0.197516185505, -25.7102349399, -14.2197394251, -4.49231036318
31949899.7996, -0.193675993304, -25.7055875456, -18.6792163849, -4.41577902479
32148296.5932, -0.193247391228, -25.7783227023, -16.7545850583, -4.48132793939
32346693.3868, -0.196381580883, -25.9179429282, -12.3157864317, -4.68138622515
32545090.1804, -0.201998890324, -26.0926891036, -9.4966452946, -4.96130117869
32743486.9739, -0.208417150081, -26.2615598987, -7.81518388168, -5.24669143249
32941883.7675, -0.214035752444, -26.386909332, -6.86288632757, -5.47108043561
33140280.5611, -0.217698034842, -26.4427021091, -6.42728161686, -5.58983645639
33338677.3547, -0.218768306824, -26.4182182269, -6.41508516095, -5.58307453113
33537074.1483, -0.217118386351, -26.3190330216, -6.81565821218, -5.45483472911
33735470.9419, -0.213150404534, -26.1663856785, -7.68799444161, -5.23249576506
33933867.7355, -0.207842138453, -25.9943308634, -9.15103405756, -4.96567723229
34132264.5291, -0.202662921625, -25.8429479686, -11.3106500502, -4.71986494002
34330661.3226, -0.199177866215, -25.7470294067, -13.7789974366, -4.55927364857
34529058.1162, -0.198394866897, -25.7237413409, -14.4835011889, -4.52140928406
34727454.9098, -0.200286341175, -25.7663720865, -12.6371518361, -4.59950018414
34925851.7034, -0.203896452724, -25.8487656148, -10.5538573187, -4.74859522593
35124248.497, -0.207911101535, -25.9374054933, -9.09451780985, -4.91008112156
35322645.2906, -0.211220384056, -26.0037848806, -8.22965140389, -5.03546886706
35521042.0842, -0.213198631652, -26.0321032799, -7.82621378129, -5.09855154325
35719438.8778, -0.21373945086, -26.0215704171, -7.7734704442, -5.09729884884
35917835.6713, -0.213167939939, -25.9844155873, -7.97145717917, -5.04986433784
36116232.4649, -0.212080726509, -25.940531921, -8.29937396789, -4.98658985869
36314629.2585, -0.211110976316, -25.9097144224, -8.60456598923, -4.93843464576
36513026.0521, -0.210659385911, -25.9037033062, -8.75481992489, -4.92432598262
36711422.8457, -0.210719168146, -25.9215501589, -8.73278890358, -4.94325066216
36909819.6393, -0.210913578333, -25.9509497148, -8.65319471114, -4.97617782994
37108216.4329, -0.210724499828, -25.9749635121, -8.67730039145, -4.99690774679
37306613.2265, -0.209774498763, -25.980798155, -8.93723013942, -4.9858416344
37505010.02, -0.208043894124, -25.9670645748, -9.50809495374, -4.94103234095
37703406.8136, -0.205972613142, -25.9471285739, -10.3564819977, -4.88352671284
37901803.6072, -0.204399896706, -25.9469010416, -11.1711920417, -4.85450389297
38100200.4008, -0.204270786945, -25.9960756416, -11.2504563497, -4.90129870111
38298597.1944, -0.206144534968, -26.11455794, -10.24262923, -5.05415714158
38496993.988, -0.209795927285, -26.3005466364, -8.76223013622, -5.30642291763
38695390.7816, -0.214260101477, -26.5280749536, -7.44357956186, -5.61371785215
38893787.5752, -0.218290270374, -26.7556271103, -6.49995751944, -5.91220943182
39092184.3687, -0.220834947525, -26.9396492362, -5.94168693688, -6.14074303079
39290581.1623, -0.22125992403, -27.0458906866, -5.74252016849, -6.25498448344
39488977.9559, -0.219362610919, -27.0562428339, -5.90274842806, -6.23342119645
39687374.7495, -0.215356249158, -26.9725406187, -6.47539962567, -6.08053241465
39885771.5431, -0.209934619836, -26.8189574877, -7.58479523757, -5.83088431248
40084168.3367, -0.204376558199, -26.6420394369, -9.42050106517, -5.55260073499
40282565.1303, -0.200448701892, -26.5038968946, -11.9810120101, -5.34070071729
40480961.9238, -0.199783420861, -26.4636764147, -13.566940913, -5.28691663966
40679358.7174, -0.202870515292, -26.5512124333, -11.7279175795, -5.43118190307
40877755.511, -0.208592154881, -26.7503781406, -9.10349833219, -5.73474265278
41076152.3046, -0.214925563231, -27.0070364591, -7.23233232157, -6.10462514999
41274549.0982, -0.220071977258, -27.2541198775, -6.07757774195, -6.44203390326
41472945.8918, -0.223016278261, -27.4343614117, -5.44487897966, -6.67367975872
41671342.6854, -0.223460746206, -27.5113836885, -5.20819552507, -6.75931824421
41869739.479, -0.221577967919, -27.4721903437, -5.31386202933, -6.68893133352
42068136.2725, -0.217867862376, -27.3266862035, -5.76498124479, -6.47996913635
42266533.0661, -0.213152950699, -27.1066437185, -6.60162106422, -6.17710309661
42464929.8597, -0.208591808769, -26.8624626615, -7.84599164569, -5.85049052158
42663326.6533, -0.205496192381, -26.653433255, -9.32399236426, -5.58374716728
42861723.4469, -0.204814932595, -26.5292699615, -10.3449170283, -5.4455410627
43060120.2405, -0.206558040447, -26.5097720709, -10.1167952196, -5.45678588608
43258517.0341, -0.209759481807, -26.5773160506, -9.04297458622, -5.58182994397
43456913.8277, -0.213101247452, -26.6892034365, -7.96147070883, -5.75356099384
43655310.6212, -0.215602589427, -26.7999373427, -7.19649638892, -5.90897513499
43853707.4148, -0.216892518846, -26.8789007831, -6.76283784115, -6.01118271443
44052104.2084, -0.217125741511, -26.9176504036, -6.5883103287, -6.05456991123
44250501.002, -0.216771468291, -26.9283029749, -6.57397905219, -6.05940929151
44448897.7956, -0.216374198391, -26.9354172573, -6.60439085427, -6.05978571257
44647294.5892, -0.216302898955, -26.9633536322, -6.5750830787, -6.08666796923
44845691.3828, -0.216562160135, -27.0231861893, -6.44774768194, -6.15139378969
45044088.1764, -0.216793479496, -27.1057551388, -6.27624000152, -6.23861745067
45242484.9699, -0.216487320588, -27.1852404737, -6.16673333539, -6.313552981
45440881.7635, -0.215258856896, -27.2310492273, -6.22505968261, -6.33860393065
45639278.5571, -0.213042101264, -27.2217773092, -6.53918874615, -6.29065035198
45837675.3507, -0.210189257315, -27.1566026474, -7.17813912709, -6.17439800177
46036072.1443, -0.207507732592, -27.0620754412, -8.14609888132, -6.03047075558
46234468.9379, -0.206152465447, -26.9912453867, -9.1844082139, -5.93329961743
46432865.7315, -0.207169586994, -27.0091060306, -9.51507550281, -5.96798237244
46631262.5251, -0.210731334323, -27.1626326026, -8.60730218272, -6.1848889652
46829659.3186, -0.215751145715, -27.4510216735, -7.1541486504, -6.56270316729
47028056.1122, -0.220493968185, -27.8216800847, -5.89161305205, -7.01746363298
47226452.9058, -0.223581380995, -28.1952847513, -5.01918077963, -7.4463646118
47424849.6994, -0.22441982403, -28.4963549457, -4.51121646537, -7.76444449489
47623246.493, -0.223021798265, -28.6707195933, -4.31624449497, -7.91768501992
47821643.2866, -0.219714353777, -28.6904892705, -4.41581546667, -7.88279659847
48020040.0802, -0.215018786094, -28.5549552467, -4.84010370261, -7.66648282252
48218436.8737, -0.209727532251, -28.2932061358, -5.67212930106, -7.31018601454
48416833.6673, -0.205069669647, -27.9683864684, -7.01647045255, -6.89855759605
48615230.4609, -0.202667122497, -27.6754581111, -8.77379149558, -6.55765984147
48813627.2545, -0.20382644548, -27.5172741591, -9.9277831774, -6.41708941003
49012024.0481, -0.208336482339, -27.5555407049, -9.12706652362, -6.53545344489
49210420.8417, -0.214238429997, -27.7716128594, -7.41035792375, -6.85701528512
49408817.6353, -0.219245161683, -28.0799356677, -5.99788527419, -7.25468801444
49607214.4289, -0.222092037388, -28.3789151032, -5.08797969663, -7.60541987761
49805611.2224, -0.222621380378, -28.5910417638, -4.58849763445, -7.82951036928
50004008.016, -0.221261307823, -28.6758827631, -4.40515408793, -7.89357215371
50202404.8096, -0.218644963311, -28.6281392689, -4.48112696193, -7.80238122537
50400801.6032, -0.215482666139, -28.4725288605, -4.78152535245, -7.59220345816
50599198.3968, -0.212527018149, -28.2577002124, -5.25963664091, -7.32465352659
50797595.1904, -0.210456850251, -28.0450829038, -5.81290647733, -7.07373836342
50995991.984, -0.209619570444, -27.8892167152, -6.2715437992, -6.90124009351
51194388.7776, -0.209819127044, -27.8156224324, -6.49404841169, -6.83000711846
51392785.5711, -0.210449337582, -27.8121550493, -6.49984302899, -6.83726548285
51591182.3647, -0.210934255314, -27.8429805799, -6.43449483045, -6.87664750167
51789579.1583, -0.211091656125, -27.8751697464, -6.42143878148, -6.91157331168
51987975.9519, -0.211194961312, -27.9007303794, -6.47731443211, -6.93862967094
52186372.7455, -0.211780450832, -27.9442076015, -6.496420184, -6.99195237137
52384769.5391, -0.213275040018, -28.052152215, -6.303868848, -7.12605003335
52583166.3327, -0.215578497146, -28.2652247035, -5.81993953313, -7.38019277307
52781563.1263, -0.21795685603, -28.5865512345, -5.1691592326, -7.74478056755
52979959.9198, -0.21946259291, -28.9707815497, -4.55259942416, -8.15795484186
53178356.7134, -0.219476028547, -29.342513343, -4.09852807315, -8.53335723384
53376753.507, -0.217870884563, -29.6255753488, -3.85484553192, -8.79197997959
53575150.3006, -0.214864832241, -29.7633324302, -3.84067459383, -8.87986577976
53773547.0942, -0.210872178093, -29.7277763676, -4.08721418052, -8.77491714592
53971943.8878, -0.206520172954, -29.5254857074, -4.65915396386, -8.49362704965
54170340.6814, -0.202810587896, -29.2070015955, -5.64391019966, -8.10418978197
54368737.475, -0.20120357009, -28.8764424587, -7.00712232277, -7.73871313545
54567134.2685, -0.203060283998, -28.6794629294, -8.08987329907, -7.57059206227
54765531.0621, -0.208194621049, -28.7393417032, -7.69823893715, -7.72104885874
54963927.8557, -0.214268664769, -29.0686018994, -6.26882277588, -8.15936873381
55162324.6493, -0.218664696825, -29.5567924144, -4.95798453832, -8.72805269348
55360721.4429, -0.220336394158, -30.0508956079, -4.0801520404, -9.25599219631
55559118.2365, -0.219584747998, -30.4298740558, -3.57654257236, -9.62694532784
55757515.0301, -0.217135381951, -30.6256337928, -3.3585230397, -9.78431935666
55955911.8236, -0.213681643827, -30.6157812629, -3.37607902065, -9.71663884555
56154308.6172, -0.209850833488, -30.415128857, -3.61542146725, -9.44886221887
56352705.4108, -0.206315589525, -30.0736046448, -4.07749495559, -9.04257771841
56551102.2044, -0.2038434091, -29.6754457759, -4.72881967614, -8.59647137172
56749498.998, -0.203082762175, -29.3259242727, -5.41637070831, -8.22920631639
56947895.7916, -0.204070476904, -29.1136946636, -5.85230402894, -8.03185532047
57146292.5852, -0.206006655418, -29.06529912, -5.86152218127, -8.01715981594
57344689.3788, -0.207825637743, -29.1371728979, -5.59269080089, -8.1219647978
57543086.1723, -0.208974172079, -29.2582801696, -5.29104329666, -8.26457906566
57741482.9659, -0.209578649273, -29.3821400902, -5.06741088573, -8.40018274015
57939879.7595, -0.210107661618, -29.5115863806, -4.89387209267, -8.53979798022
58138276.5531, -0.210925402013, -29.6902184721, -4.67433210678, -8.73385904409
58336673.3467, -0.211943233313, -29.9665745472, -4.34018962769, -9.02992094254
58535070.1403, -0.212610390475, -30.3494651143, -3.9251769395, -9.42739094456
58733466.9339, -0.212321469744, -30.7885438561, -3.53251240884, -9.86501384436
58931863.7275, -0.210816765279, -31.195492893, -3.25132454279, -10.2490954338
59130260.521, -0.208214162965, -31.4812846715, -3.13053086736, -10.4915618362
59328657.3146, -0.204844926427, -31.5817437352, -3.20276849593, -10.5329430679
59527054.1082, -0.201181905758, -31.4695057466, -3.51393108875, -10.3533426285
59725450.9018, -0.197947951048, -31.1651507747, -4.13647309724, -9.98596228679
59923847.6954, -0.19630247193, -30.7565705608, -5.12029377699, -9.5407245046
60122244.489, -0.197645389863, -30.4138312888, -6.22027220236, -9.21608864951
60320641.2826, -0.202277121595, -30.3443028021, -6.52294664092, -9.22764280522
60519038.0762, -0.207993456396, -30.6506128978, -5.61459451401, -9.63817107553
60717434.8697, -0.211804828996, -31.2313932681, -4.42826306335, -10.2917354181
60915831.6633, -0.212679481013, -31.87425686, -3.55049571951, -10.9566116901
61114228.4569, -0.21127991614, -32.3995786489, -3.01986348943, -11.4633710059
61312625.2505, -0.208578861021, -32.7086061105, -2.75593081031, -11.7290742735
61511022.0441, -0.205314594502, -32.7698394225, -2.69814097235, -11.7345017285
61709418.8377, -0.202029706367, -32.6012733002, -2.81728153005, -11.5070403676
61907815.6313, -0.19921556211, -32.2639819734, -3.09670591585, -11.116842795
62106212.4249, -0.1973451734, -31.8582180259, -3.49725555242, -10.6736505602
62304609.2184, -0.196679784522, -31.5019528513, -3.91987573939, -10.3016733651
62503006.012, -0.196981113638, -31.280540787, -4.23307001528, -10.0831824833
62701402.8056, -0.197620845134, -31.2008265413, -4.39224120672, -10.0137849781
62899799.5992, -0.198171511986, -31.2064265138, -4.47750065269, -10.0286519645
63098196.3928, -0.198783273573, -31.2476581677, -4.56888677257, -10.0801893177
63296593.1864, -0.199964873015, -31.3426589673, -4.62298602989, -10.1959073644
63494989.98, -0.201950711628, -31.5817978975, -4.4700671658, -10.4713741328
63693386.7735, -0.204102817185, -32.0565510865, -4.01239603976, -10.9875092744
63891783.5671, -0.20522870766, -32.7575798113, -3.40148167386, -11.7135546372
64090180.3607, -0.204675353914, -33.5558487593, -2.85747110259, -12.5076327875
64288577.1543, -0.202654902039, -34.2833175315, -2.4804885338, -13.2038856387
64486973.9479, -0.199713357404, -34.8069025095, -2.27953247239, -13.6777435968
64685370.7415, -0.196330433922, -35.0473350768, -2.24527062427, -13.8578204581
64883767.5351, -0.192891978257, -34.9722768007, -2.38672437549, -13.7183407297
65082164.3287, -0.18985315537, -34.5951352607, -2.74426492105, -13.2808850541
65280561.1222, -0.187967425819, -33.99362206, -3.37744913301, -12.6376352592
65478957.9158, -0.188329772599, -33.3433554762, -4.25469603853, -11.9866598288
65677354.7094, -0.191508102386, -32.9098322348, -4.95520484541, -11.607337992
65875751.503, -0.195953717158, -32.897539058, -4.8383373522, -11.6772156927
